caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,q7,q8,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,q16,q17,q18,q20f1,q21af2,q21bf2,q21cf2,q23,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,q32,q33,q34,q35,q37,q38,q39,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knosct_count,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1
214677.0,8.428571428571429,2.0,82314.0,1.0,3.0,24.0,S,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,98.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,9.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,53.0,5.0,,1.0,5.0,7.0,,,,3.0,3.0,,1.0,2.0,1.0,2.0,,2.0,4.0,9.0,1.0,2.0,,1.0,3.0,3.0,1.0,1.0,,,1.0
214711.0,2.9285714285714284,2.0,82314.0,1.0,3.0,1.0,U,2.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,23.0,6.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,9.0,,,6.0,5.0,1.0,2.0,,3.0,1.0,,1.0,1.0,,,2.0
214725.0,1.5714285714285714,2.0,82414.0,1.0,2.0,39.0,S,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,60.0,6.0,1.0,1.0,3.0,3.0,,,,3.0,3.0,,1.0,2.0,1.0,2.0,,2.0,2.0,5.0,1.0,2.0,,4.0,2.0,2.0,1.0,2.0,,,1.0
214740.0,12.071428571428571,2.0,82314.0,1.0,3.0,12.0,U,3.0,2.0,1.0,2.0,1.0,3.0,2.0,9.0,,9.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,9.0,9.0,,1.0,1.0,,9.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,9.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,30.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,12.0,,,4.0,10.0,2.0,3.0,9.0,4.0,3.0,3.0,1.0,1.0,,,2.0
214775.0,1.3571428571428572,2.0,82314.0,1.0,2.0,55.0,S,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,2.0,,9.0,,1.0,1.0,,9.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,3.0,2.0,8.0,4.0,2.0,83.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,12.0,,,5.0,1.0,1.0,3.0,2.0,3.0,1.0,,1.0,2.0,,,1.0
214778.0,4.5,2.0,82414.0,1.0,2.0,39.0,S,5.0,1.0,9.0,3.0,2.0,4.0,3.0,3.0,2.0,,4.0,1.0,2.0,1.0,2.0,1.0,9.0,2.0,,,,,2.0,2.0,1.0,2.0,,1.0,2.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,18.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,6.0,,,2.0,10.0,1.0,2.0,,3.0,8.0,4.0,1.0,1.0,,,1.0
214783.0,8.142857142857142,2.0,82514.0,1.0,2.0,17.0,S,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,47.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,2.0,3.0,9.0,1.0,3.0,1.0,3.0,5.0,2.0,1.0,1.0,,,1.0
214814.0,2.2142857142857144,2.0,82414.0,1.0,3.0,48.0,S,4.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,46.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,5.0,,,5.0,8.0,2.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,,,2.0
214828.0,1.6428571428571428,2.0,82414.0,1.0,3.0,48.0,U,5.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,9.0,1.0,2.0,2.0,,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,2.0,9.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,54.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,13.0,,1.0,4.0,7.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,1.0
214832.0,1.5714285714285714,2.0,82314.0,1.0,3.0,48.0,U,4.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,67.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,10.0,,,6.0,6.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,,,1.0
214839.0,24.214285714285715,2.0,82514.0,1.0,3.0,47.0,U,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,1.0,3.0,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,49.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,2.0,1.0,,2.0,,2.0,5.0,8.0,3.0,1.0,,3.0,3.0,2.0,1.0,1.0,,,2.0
214862.0,8.642857142857142,2.0,82314.0,1.0,3.0,24.0,S,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,35.0,3.0,,2.0,2.0,2.0,,,,2.0,,2.0,2.0,1.0,1.0,12.0,,,6.0,3.0,3.0,4.0,9.0,3.0,6.0,4.0,1.0,1.0,,,1.0
214873.0,13.714285714285714,2.0,82314.0,1.0,3.0,48.0,U,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,60.0,5.0,,2.0,2.0,2.0,,,,2.0,,1.0,3.0,2.0,,1.0,,1.0,2.0,4.0,1.0,2.0,,3.0,1.0,,1.0,1.0,,,2.0
214886.0,2.357142857142857,2.0,82414.0,1.0,3.0,51.0,U,5.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,23.0,6.0,1.0,1.0,4.0,7.0,1.0,,,3.0,1.0,,6.0,2.0,,9.0,,,4.0,2.0,2.0,2.0,,4.0,2.0,2.0,1.0,1.0,,,2.0
214890.0,5.642857142857143,2.0,82414.0,1.0,3.0,28.0,S,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,98.0,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,23.0,6.0,1.0,2.0,5.0,5.0,,,,4.0,,1.0,6.0,2.0,,1.0,,1.0,2.0,6.0,3.0,1.0,,3.0,3.0,3.0,1.0,1.0,,,1.0
214897.0,4.357142857142857,2.0,82314.0,1.0,3.0,48.0,S,5.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,58.0,3.0,,2.0,2.0,2.0,,,,2.0,,1.0,3.0,2.0,,1.0,,1.0,2.0,2.0,3.0,2.0,,2.0,4.0,4.0,1.0,1.0,,,1.0
214910.0,7.0,2.0,82314.0,1.0,3.0,40.0,U,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,32.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,1.0,,10.0,,,6.0,4.0,1.0,2.0,,5.0,2.0,1.0,1.0,1.0,,,2.0
214920.0,1.5,2.0,82414.0,1.0,3.0,12.0,S,4.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,37.0,6.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,12.0,,,5.0,10.0,1.0,3.0,2.0,3.0,9.0,9.0,1.0,1.0,,,1.0
214929.0,4.071428571428571,2.0,82314.0,1.0,3.0,45.0,S,3.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,43.0,5.0,,1.0,5.0,7.0,,,,3.0,1.0,,2.0,1.0,,7.0,,,6.0,8.0,3.0,2.0,,5.0,4.0,2.0,1.0,1.0,,,1.0
214932.0,2.5714285714285716,2.0,82314.0,1.0,1.0,34.0,S,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,71.0,6.0,2.0,2.0,3.0,3.0,,,,4.0,,2.0,1.0,1.0,1.0,8.0,,,1.0,4.0,3.0,2.0,,4.0,5.0,4.0,2.0,2.0,,,2.0
214946.0,3.9285714285714284,2.0,82414.0,1.0,3.0,22.0,U,4.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,,2.0,,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,62.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,1.0,,1.0,6.0,4.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,2.0
215011.0,5.928571428571429,2.0,82414.0,1.0,4.0,35.0,R,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,33.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,9.0,,,4.0,9.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,,,2.0
215014.0,5.214285714285714,2.0,82314.0,1.0,4.0,16.0,U,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,3.0,9.0,9.0,9.0,1.0,1.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,9.0,1.0,3.0,,,,1.0,1.0,9.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,60.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,1.0,,2.0,2.0,6.0,3.0,3.0,1.0,2.0,1.0,,1.0,2.0,,,2.0
215020.0,2.4285714285714284,2.0,82314.0,1.0,4.0,6.0,U,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,60.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,2.0,,2.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,,1.0,1.0,,,1.0
215037.0,1.9285714285714286,2.0,82314.0,1.0,4.0,8.0,U,5.0,2.0,2.0,2.0,1.0,9.0,4.0,4.0,,9.0,1.0,1.0,9.0,2.0,9.0,1.0,9.0,1.0,,,,,9.0,2.0,9.0,9.0,,9.0,,2.0,,9.0,2.0,9.0,9.0,1.0,9.0,1.0,1.0,9.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,9.0,2.0,1.0,1.0,3.0,9.0,2.0,9.0,8.0,9.0,9.0,1.0,1.0,99.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,9.0,2.0,,13.0,,9.0,6.0,9.0,1.0,1.0,,9.0,9.0,9.0,1.0,1.0,,,1.0
215043.0,9.428571428571429,2.0,82314.0,2.0,4.0,6.0,U,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,44.0,1.0,,1.0,1.0,1.0,,,,3.0,3.0,,2.0,1.0,2.0,2.0,,1.0,4.0,6.0,3.0,2.0,,4.0,4.0,3.0,2.0,2.0,,,1.0
215059.0,8.357142857142858,2.0,82314.0,1.0,4.0,4.0,U,2.0,2.0,2.0,3.0,2.0,3.0,4.0,9.0,,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,9.0,1.0,9.0,1.0,9.0,1.0,,1.0,9.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,2.0,1.0,2.0,9.0,2.0,2.0,1.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,18.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,99.0,2.0,,5.0,3.0,1.0,4.0,9.0,9.0,1.0,,1.0,1.0,,,2.0
215063.0,11.285714285714286,2.0,82314.0,1.0,4.0,4.0,S,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,49.0,3.0,,9.0,4.0,4.0,,,,4.0,,1.0,5.0,2.0,,11.0,1.0,1.0,1.0,2.0,3.0,3.0,9.0,2.0,1.0,,1.0,2.0,,,2.0
215065.0,25.357142857142858,2.0,82314.0,1.0,4.0,41.0,U,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,44.0,6.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,13.0,,1.0,3.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,,,2.0
215083.0,2.357142857142857,2.0,82414.0,1.0,4.0,6.0,S,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,75.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,4.0,9.0,1.0,2.0,,4.0,2.0,2.0,1.0,1.0,,,1.0
215096.0,2.857142857142857,2.0,82314.0,1.0,4.0,35.0,R,1.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,9.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,18.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,9.0,,,6.0,1.0,3.0,2.0,,1.0,1.0,,1.0,1.0,,,2.0
215113.0,4.214285714285714,2.0,82314.0,1.0,4.0,32.0,U,2.0,1.0,9.0,3.0,1.0,1.0,3.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,,,2.0,2.0,1.0,2.0,,1.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,64.0,3.0,,2.0,2.0,2.0,,,,2.0,,1.0,1.0,2.0,,15.0,,2.0,4.0,3.0,1.0,3.0,9.0,3.0,4.0,4.0,1.0,1.0,,,2.0
215114.0,2.0,2.0,82314.0,1.0,4.0,4.0,U,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,,,,,2.0,1.0,2.0,1.0,9.0,1.0,,1.0,9.0,,2.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,9.0,1.0,9.0,2.0,1.0,9.0,9.0,2.0,3.0,1.0,9.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,2.0,99.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,1.0,,2.0,3.0,5.0,1.0,3.0,1.0,3.0,1.0,,1.0,2.0,,,1.0
215148.0,4.214285714285714,2.0,82314.0,1.0,4.0,6.0,U,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,2.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,1.0,3.0,1.0,9.0,2.0,3.0,8.0,2.0,3.0,1.0,8.0,1.0,2.0,1.0,43.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,4.0,9.0,1.0,1.0,,4.0,5.0,3.0,1.0,1.0,,,1.0
215167.0,1.5714285714285714,2.0,82414.0,1.0,4.0,6.0,U,5.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,53.0,8.0,1.0,2.0,3.0,3.0,,,,4.0,,2.0,1.0,2.0,1.0,12.0,,,5.0,7.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,1.0
215183.0,2.5,2.0,82314.0,1.0,4.0,6.0,S,5.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,,9.0,4.0,9.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,3.0,2.0,2.0,57.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,1.0
215189.0,8.928571428571429,2.0,82414.0,1.0,4.0,6.0,S,5.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,2.0,2.0,2.0,2.0,,2.0,,1.0,2.0,,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,52.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,3.0,8.0,3.0,1.0,,4.0,2.0,2.0,1.0,1.0,,,1.0
215204.0,1.2857142857142858,2.0,82314.0,1.0,4.0,6.0,S,5.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,48.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,1.0,,2.0,,2.0,3.0,8.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,,1.0
